time,tsi,dni,ghi,temp,atm,rh,power,cap
2019-10-19 17:30:00,390.0,573.0,35.0,12.6,920.0,16.3,16.412132,50.0
2019-10-19 17:45:00,300.0,513.0,30.0,12.2,919.9,16.4,12.818733,50.0
2019-10-19 18:00:00,212.0,419.0,25.0,11.9,920.0,17.2,8.967066,50.0
2019-10-19 18:15:00,102.0,245.0,18.0,11.7,919.9,18.5,4.805333,50.0
2019-10-19 18:30:00,43.0,149.0,9.0,11.3,919.9,19.3,1.3208,50.0
2019-10-19 18:45:00,4.0,2.0,1.0,11.0,920.0,21.5,0.067867,50.0
2019-10-19 19:00:00,0.0,1.0,0.0,10.6,920.1,22.9,0.0,50.0
2019-10-19 19:15:00,0.0,0.0,0.0,10.2,920.3,24.7,0.0,50.0
2019-10-19 19:30:00,0.0,1.0,0.0,10.1,920.6,26.2,0.0,50.0
2019-10-19 19:45:00,0.0,1.0,0.0,9.8,920.6,27.9,0.0,50.0
2019-10-19 20:00:00,0.0,1.0,0.0,9.3,920.9,34.9,0.0,50.0
2019-10-19 20:15:00,0.0,0.0,0.0,9.1,921.1,37.7,0.0,50.0
2019-10-19 20:30:00,0.0,0.0,0.0,8.8,921.2,39.5,0.0,50.0
2019-10-19 20:45:00,0.0,0.0,0.0,9.0,921.2,39.1,0.0,50.0
2019-10-19 21:00:00,0.0,0.0,0.0,9.0,921.2,37.0,0.0,50.0
2019-10-19 21:15:00,0.0,0.0,0.0,9.0,921.2,38.3,0.0,50.0
2019-10-19 21:30:00,0.0,0.0,0.0,8.7,921.1,40.8,0.0,50.0
2019-10-19 21:45:00,0.0,1.0,0.0,8.4,921.2,44.9,0.0,50.0
2019-10-19 22:00:00,0.0,1.0,0.0,7.9,921.3,47.0,0.0,50.0
2019-10-19 22:15:00,0.0,0.0,0.0,7.7,921.2,47.6,0.0,50.0
2019-10-19 22:30:00,0.0,0.0,0.0,7.6,921.3,48.9,0.0,50.0
2019-10-19 22:45:00,0.0,0.0,0.0,7.6,921.2,48.6,0.0,50.0
2019-10-19 23:00:00,0.0,0.0,0.0,7.1,921.4,50.7,0.0,50.0
2019-10-19 23:15:00,0.0,0.0,0.0,7.5,921.4,50.1,0.0,50.0
2019-10-19 23:30:00,0.0,1.0,0.0,6.8,921.4,52.4,0.0,50.0
2019-10-19 23:45:00,0.0,2.0,0.0,6.6,921.4,52.6,0.0,50.0
2019-10-20 00:00:00,0.0,0.0,0.0,6.5,921.4,52.2,0.0,50.0
2019-10-20 00:15:00,0.0,0.0,0.0,6.6,921.2,49.1,0.0,50.0
2019-10-20 00:30:00,0.0,0.0,0.0,6.4,921.2,48.7,0.0,50.0
2019-10-20 00:45:00,0.0,0.0,0.0,6.1,921.1,45.2,0.0,50.0
2019-10-20 01:00:00,0.0,1.0,0.0,5.9,921.1,46.0,0.0,50.0
2019-10-20 01:15:00,0.0,1.0,0.0,5.4,921.0,47.7,0.0,50.0
2019-10-20 01:30:00,0.0,0.0,0.0,5.2,921.0,44.9,0.0,50.0
2019-10-20 01:45:00,0.0,0.0,0.0,5.2,921.0,42.1,0.0,50.0
2019-10-20 02:00:00,0.0,0.0,0.0,5.1,920.8,39.9,0.0,50.0
2019-10-20 02:15:00,0.0,0.0,0.0,4.9,920.8,39.8,0.0,50.0
2019-10-20 02:30:00,0.0,0.0,0.0,4.9,920.6,39.7,0.0,50.0
2019-10-20 02:45:00,0.0,0.0,0.0,4.8,920.6,38.7,0.0,50.0
2019-10-20 03:00:00,0.0,0.0,0.0,4.9,920.5,37.4,0.0,50.0
2019-10-20 03:15:00,0.0,0.0,0.0,4.7,920.4,37.3,0.0,50.0
2019-10-20 03:30:00,0.0,1.0,0.0,4.6,920.3,37.8,0.0,50.0
2019-10-20 03:45:00,0.0,2.0,0.0,3.9,920.2,39.8,0.0,50.0
2019-10-20 04:00:00,0.0,1.0,0.0,4.0,920.2,39.6,0.0,50.0
2019-10-20 04:15:00,0.0,0.0,0.0,4.0,919.8,38.8,0.0,50.0
2019-10-20 04:30:00,0.0,1.0,0.0,4.2,919.8,38.5,0.0,50.0
2019-10-20 04:45:00,0.0,0.0,0.0,3.8,919.4,39.3,0.0,50.0
2019-10-20 05:00:00,0.0,1.0,0.0,3.5,919.5,40.1,0.0,50.0
2019-10-20 05:15:00,0.0,1.0,0.0,3.4,919.4,41.8,0.0,50.0
2019-10-20 05:30:00,0.0,0.0,0.0,3.7,919.2,41.3,0.0,50.0
2019-10-20 05:45:00,0.0,1.0,0.0,3.7,919.2,40.9,0.0,50.0
2019-10-20 06:00:00,0.0,1.0,0.0,4.0,919.1,40.1,0.0,50.0
2019-10-20 06:15:00,0.0,0.0,0.0,3.4,919.0,42.5,0.0,50.0
2019-10-20 06:30:00,0.0,0.0,0.0,2.9,919.2,44.8,0.0,50.0
2019-10-20 06:45:00,0.0,0.0,0.0,2.7,919.3,45.6,0.0,50.0
2019-10-20 07:00:00,0.0,0.0,0.0,3.0,919.4,45.2,0.0,50.0
2019-10-20 07:15:00,0.0,0.0,0.0,3.0,919.2,43.9,0.0,50.0
2019-10-20 07:30:00,0.0,1.0,0.0,2.7,919.0,44.3,0.0,50.0
2019-10-20 07:45:00,2.0,0.0,0.0,2.6,919.2,43.8,0.0,50.0
2019-10-20 08:00:00,37.0,96.0,8.0,2.5,919.0,43.0,0.0924,50.0
2019-10-20 08:15:00,99.0,263.0,14.0,2.5,919.0,41.9,1.320267,50.0
2019-10-20 08:30:00,185.0,420.0,22.0,2.8,919.0,41.7,4.8354,50.0
2019-10-20 08:45:00,272.0,510.0,27.0,3.2,918.8,42.2,9.2956,50.0
2019-10-20 09:00:00,362.0,581.0,31.0,3.7,918.8,42.0,13.3412,50.0
2019-10-20 09:15:00,450.0,629.0,34.0,4.5,918.8,40.3,17.056133,50.0
2019-10-20 09:30:00,534.0,675.0,37.0,5.5,918.8,36.6,20.460934,50.0
2019-10-20 09:45:00,601.0,709.0,39.0,6.7,918.8,33.4,23.5672,50.0
2019-10-20 10:00:00,649.0,731.0,40.0,8.0,918.8,30.5,26.4264,50.0
2019-10-20 10:15:00,710.0,773.0,40.0,10.4,918.7,24.1,28.964666,50.0
2019-10-20 10:30:00,758.0,796.0,43.0,9.5,918.5,24.1,31.541065,50.0
2019-10-20 10:45:00,804.0,806.0,47.0,9.7,918.5,24.8,34.019333,50.0
2019-10-20 11:00:00,860.0,839.0,47.0,9.7,918.5,28.4,35.9432,50.0
2019-10-20 11:15:00,915.0,852.0,50.0,9.7,918.4,28.3,37.753063,50.0
2019-10-20 11:30:00,962.0,870.0,51.0,10.5,918.2,27.4,39.386467,50.0
2019-10-20 11:45:00,1000.0,890.0,52.0,10.8,918.0,25.9,40.591,50.0
2019-10-20 12:00:00,1031.0,902.0,53.0,11.4,917.9,22.7,41.729267,50.0
2019-10-20 12:15:00,1057.0,908.0,55.0,11.7,917.7,19.5,42.580666,50.0
2019-10-20 12:30:00,1078.0,914.0,57.0,11.8,917.6,19.3,43.304665,50.0
2019-10-20 12:45:00,1100.0,906.0,59.0,12.5,917.5,19.2,43.77513,50.0
2019-10-20 13:00:00,1125.0,911.0,67.0,12.6,917.4,18.8,43.780666,50.0
2019-10-20 13:15:00,1137.0,911.0,177.0,13.0,917.3,17.6,43.872066,50.0
2019-10-20 13:30:00,1133.0,913.0,97.0,13.3,917.0,17.4,43.9454,50.0
2019-10-20 13:45:00,1115.0,913.0,64.0,13.6,916.9,17.3,43.815796,50.0
2019-10-20 14:00:00,1092.0,911.0,60.0,13.3,916.6,16.4,43.38233,50.0
2019-10-20 14:15:00,1073.0,913.0,58.0,13.7,916.3,15.3,42.7068,50.0
2019-10-20 14:30:00,1044.0,906.0,53.0,14.2,916.2,15.3,41.87413,50.0
2019-10-20 14:45:00,1020.0,903.0,53.0,14.2,915.8,14.1,40.68933,50.0
2019-10-20 15:00:00,979.0,890.0,49.0,15.0,915.6,13.6,39.644596,50.0
2019-10-20 15:15:00,936.0,878.0,51.0,14.7,915.4,14.0,38.43093,50.0
2019-10-20 15:30:00,873.0,864.0,47.0,15.5,915.3,13.4,36.85953,50.0
2019-10-20 15:45:00,809.0,847.0,47.0,15.3,915.1,12.1,35.037598,50.0
2019-10-20 16:00:00,745.0,824.0,43.0,16.4,915.0,11.8,32.888332,50.0
2019-10-20 16:15:00,698.0,791.0,41.0,16.3,915.0,11.1,30.606998,50.0
2019-10-20 16:30:00,662.0,768.0,40.0,16.5,915.0,10.1,28.1946,50.0
2019-10-20 16:45:00,618.0,723.0,40.0,16.0,914.8,9.5,25.765999,50.0
2019-10-20 17:00:00,558.0,677.0,39.0,15.7,914.8,10.1,22.869665,50.0
2019-10-20 17:15:00,478.0,618.0,36.0,16.0,914.8,9.0,19.604933,50.0
2019-10-20 17:30:00,374.0,522.0,34.0,15.9,914.7,8.3,15.849066,50.0
2019-10-20 17:45:00,286.0,445.0,31.0,15.3,914.6,9.1,11.934599,50.0
2019-10-20 18:00:00,189.0,337.0,25.0,15.5,914.4,8.2,7.992,50.0
2019-10-20 18:15:00,109.0,128.0,18.0,15.1,914.5,9.4,3.991533,50.0
2019-10-20 18:30:00,40.0,98.0,8.0,15.0,914.5,9.5,1.1092,50.0
2019-10-20 18:45:00,2.0,2.0,0.0,14.6,914.5,10.2,0.051333,50.0
2019-10-20 19:00:00,0.0,1.0,0.0,14.1,914.6,10.7,0.0,50.0
2019-10-20 19:15:00,0.0,0.0,0.0,13.8,914.6,11.4,0.0,50.0
2019-10-20 19:30:00,0.0,1.0,0.0,13.5,914.7,12.8,0.0,50.0
2019-10-20 19:45:00,0.0,0.0,0.0,13.5,914.8,12.9,0.0,50.0
2019-10-20 20:00:00,0.0,1.0,0.0,13.2,914.9,13.6,0.0,50.0
2019-10-20 20:15:00,0.0,0.0,0.0,13.0,915.0,14.1,0.0,50.0
2019-10-20 20:30:00,0.0,0.0,0.0,12.8,915.0,14.7,0.0,50.0
2019-10-20 20:45:00,0.0,0.0,0.0,12.8,914.8,14.7,0.0,50.0
2019-10-20 21:00:00,0.0,0.0,0.0,12.0,915.0,15.9,0.0,50.0
2019-10-20 21:15:00,0.0,0.0,0.0,13.0,914.9,14.2,0.0,50.0
2019-10-20 21:30:00,0.0,2.0,0.0,11.3,914.8,18.3,0.0,50.0
2019-10-20 21:45:00,0.0,0.0,0.0,11.8,914.9,17.5,0.0,50.0
2019-10-20 22:00:00,0.0,1.0,0.0,10.8,914.8,20.2,0.0,50.0
2019-10-20 22:15:00,0.0,0.0,0.0,10.2,914.7,23.1,0.0,50.0
2019-10-20 22:30:00,0.0,0.0,0.0,10.3,914.8,23.3,0.0,50.0
2019-10-20 22:45:00,0.0,0.0,0.0,9.6,914.8,24.6,0.0,50.0
2019-10-20 23:00:00,0.0,0.0,0.0,9.6,914.8,24.8,0.0,50.0
2019-10-20 23:15:00,0.0,1.0,0.0,9.6,914.9,25.6,0.0,50.0
2019-10-20 23:30:00,0.0,1.0,0.0,9.0,914.9,27.7,0.0,50.0
2019-10-20 23:45:00,0.0,1.0,0.0,9.1,914.8,28.2,0.0,50.0
2019-10-21 00:00:00,0.0,1.0,0.0,8.4,914.8,30.5,0.0,50.0
2019-10-21 00:15:00,0.0,2.0,0.0,7.7,914.7,31.0,0.0,50.0
2019-10-21 00:30:00,0.0,1.0,0.0,7.4,914.7,29.5,0.0,50.0
2019-10-21 00:45:00,0.0,0.0,0.0,7.1,914.6,28.3,0.0,50.0
2019-10-21 01:00:00,0.0,0.0,0.0,7.4,914.7,25.2,0.0,50.0
2019-10-21 01:15:00,0.0,0.0,0.0,7.6,914.3,23.8,0.0,50.0
2019-10-21 01:30:00,0.0,0.0,0.0,7.3,914.3,24.2,0.0,50.0
2019-10-21 01:45:00,0.0,1.0,0.0,7.0,914.2,24.5,0.0,50.0
2019-10-21 02:00:00,0.0,2.0,0.0,6.4,914.1,26.0,0.0,50.0
2019-10-21 02:15:00,0.0,1.0,0.0,6.1,914.2,27.3,0.0,50.0
2019-10-21 02:30:00,0.0,0.0,0.0,6.3,914.2,26.8,0.0,50.0
2019-10-21 02:45:00,0.0,0.0,0.0,6.4,914.1,25.9,0.0,50.0
2019-10-21 03:00:00,0.0,1.0,0.0,6.3,914.0,24.8,0.0,50.0
2019-10-21 03:15:00,0.0,0.0,0.0,6.8,914.1,23.1,0.0,50.0
2019-10-21 03:30:00,0.0,1.0,0.0,6.4,913.8,23.9,0.0,50.0
2019-10-21 03:45:00,0.0,1.0,0.0,6.3,913.8,24.2,0.0,50.0
2019-10-21 04:00:00,0.0,0.0,0.0,6.4,913.8,25.1,0.0,50.0
2019-10-21 04:15:00,0.0,0.0,0.0,6.3,913.7,25.0,0.0,50.0
2019-10-21 04:30:00,0.0,1.0,0.0,6.0,913.6,24.9,0.0,50.0
2019-10-21 04:45:00,0.0,0.0,0.0,6.1,913.4,24.1,0.0,50.0
2019-10-21 05:00:00,0.0,1.0,0.0,5.8,913.4,25.0,0.0,50.0
2019-10-21 05:15:00,0.0,0.0,0.0,5.8,913.3,26.4,0.0,50.0
2019-10-21 05:30:00,0.0,0.0,0.0,6.1,913.4,26.2,0.0,50.0
2019-10-21 05:45:00,0.0,0.0,0.0,6.2,913.4,25.8,0.0,50.0
2019-10-21 06:00:00,0.0,0.0,0.0,6.1,913.2,25.7,0.0,50.0
2019-10-21 06:15:00,0.0,0.0,0.0,6.3,913.3,25.4,0.0,50.0
2019-10-21 06:30:00,0.0,0.0,0.0,5.2,913.5,28.5,0.0,50.0
2019-10-21 06:45:00,0.0,0.0,0.0,5.6,913.4,28.6,0.0,50.0
2019-10-21 07:00:00,0.0,1.0,0.0,5.4,913.4,28.8,0.0,50.0
2019-10-21 07:15:00,0.0,0.0,0.0,5.7,913.2,28.6,0.0,50.0
2019-10-21 07:30:00,0.0,0.0,0.0,6.2,913.3,28.0,0.0,50.0
2019-10-21 07:45:00,1.0,0.0,0.0,6.0,913.2,28.4,0.0,50.0
2019-10-21 08:00:00,19.0,20.0,8.0,6.2,913.1,26.4,0.083067,50.0
2019-10-21 08:15:00,82.0,177.0,17.0,5.7,913.0,28.3,0.978,50.0
2019-10-21 08:30:00,159.0,322.0,26.0,5.9,912.9,28.1,3.795067,50.0
2019-10-21 08:45:00,244.0,419.0,33.0,5.9,912.9,27.8,7.994533,50.0
2019-10-21 09:00:00,332.0,499.0,38.0,7.1,913.1,25.1,11.928066,50.0
2019-10-21 09:15:00,423.0,561.0,43.0,7.2,913.1,24.9,15.577133,50.0
2019-10-21 09:30:00,508.0,614.0,47.0,7.9,913.1,23.9,19.000532,50.0
2019-10-21 09:45:00,580.0,658.0,49.0,9.2,913.1,21.2,22.241798,50.0
2019-10-21 10:00:00,639.0,691.0,51.0,10.9,913.0,18.0,25.322664,50.0
2019-10-21 10:15:00,683.0,720.0,53.0,12.1,912.7,16.2,28.0068,50.0
2019-10-21 10:30:00,744.0,756.0,56.0,13.8,912.5,12.3,30.340666,50.0
2019-10-21 10:45:00,794.0,781.0,58.0,15.5,912.5,8.3,32.634933,50.0
2019-10-21 11:00:00,845.0,805.0,60.0,16.1,912.3,7.5,34.6844,50.0
2019-10-21 11:15:00,897.0,818.0,61.0,16.7,912.2,6.9,36.361465,50.0
2019-10-21 11:30:00,942.0,829.0,63.0,17.3,912.0,6.4,37.821,50.0
2019-10-21 11:45:00,986.0,846.0,64.0,18.2,911.9,5.1,38.975597,50.0
2019-10-21 12:00:00,1014.0,845.0,67.0,18.6,911.6,4.3,40.115196,50.0
2019-10-21 12:15:00,1033.0,839.0,71.0,18.9,911.5,3.7,40.91693,50.0
2019-10-21 12:30:00,1055.0,843.0,72.0,19.0,911.2,3.6,41.524265,50.0
2019-10-21 12:45:00,1083.0,843.0,78.0,18.0,911.0,7.1,42.0508,50.0
2019-10-21 13:00:00,1103.0,842.0,86.0,18.1,910.8,7.5,42.613,50.0
2019-10-21 13:15:00,1140.0,865.0,191.0,18.2,910.6,7.5,42.307133,50.0
2019-10-21 13:30:00,1117.0,835.0,120.0,18.2,910.4,7.2,42.141933,50.0
2019-10-21 13:45:00,1080.0,818.0,87.0,18.6,910.2,6.3,41.8486,50.0
2019-10-21 14:00:00,1061.0,812.0,85.0,18.5,910.0,5.6,41.188534,50.0
2019-10-21 14:15:00,1039.0,817.0,77.0,19.0,909.9,5.5,40.7762,50.0
2019-10-21 14:30:00,1006.0,800.0,75.0,19.5,909.6,5.0,40.023335,50.0
2019-10-21 14:45:00,989.0,803.0,74.0,19.3,909.4,5.5,39.396263,50.0
2019-10-21 15:00:00,948.0,790.0,70.0,19.5,909.4,5.0,38.12693,50.0
2019-10-21 15:15:00,902.0,776.0,68.0,19.1,909.1,5.9,36.938732,50.0
2019-10-21 15:30:00,853.0,772.0,65.0,19.5,908.8,6.4,35.273464,50.0
2019-10-21 15:45:00,779.0,731.0,66.0,19.3,908.8,4.2,33.489998,50.0
2019-10-21 16:00:00,725.0,697.0,64.0,19.7,908.6,4.7,31.377798,50.0
2019-10-21 16:15:00,683.0,662.0,63.0,19.4,908.5,4.4,29.131664,50.0
2019-10-21 16:30:00,631.0,618.0,61.0,19.3,908.4,4.7,26.594799,50.0
2019-10-21 16:45:00,579.0,559.0,59.0,19.3,908.5,4.5,23.6376,50.0
2019-10-21 17:00:00,514.0,520.0,52.0,19.3,908.4,4.3,20.783531,50.0
2019-10-21 17:15:00,443.0,478.0,47.0,19.1,908.3,4.4,17.788532,50.0
2019-10-21 17:30:00,355.0,418.0,41.0,19.2,908.2,4.4,14.207466,50.0
2019-10-21 17:45:00,257.0,334.0,34.0,19.0,908.3,4.7,10.7686,50.0
2019-10-21 18:00:00,181.0,271.0,28.0,18.8,908.4,4.9,7.1814,50.0
2019-10-21 18:15:00,38.0,15.0,16.0,18.3,908.4,5.2,2.8246,50.0
2019-10-21 18:30:00,23.0,22.0,8.0,17.7,908.3,6.0,0.618067,50.0
2019-10-21 18:45:00,1.0,1.0,0.0,17.4,908.5,6.1,0.005533,50.0
2019-10-21 19:00:00,0.0,0.0,0.0,17.1,908.6,7.4,0.0,50.0
2019-10-21 19:15:00,0.0,1.0,0.0,16.4,908.7,8.9,0.0,50.0
2019-10-21 19:30:00,0.0,0.0,0.0,16.3,908.9,8.8,0.0,50.0
2019-10-21 19:45:00,0.0,1.0,0.0,16.1,909.0,8.8,0.0,50.0
2019-10-21 20:00:00,0.0,1.0,0.0,16.0,909.3,8.9,0.0,50.0
2019-10-21 20:15:00,0.0,1.0,0.0,15.8,909.5,9.4,0.0,50.0
2019-10-21 20:30:00,0.0,1.0,0.0,15.7,909.5,9.7,0.0,50.0
2019-10-21 20:45:00,0.0,0.0,0.0,15.3,909.7,10.1,0.0,50.0
2019-10-21 21:00:00,0.0,0.0,0.0,15.0,909.7,10.3,0.0,50.0
2019-10-21 21:15:00,0.0,1.0,0.0,14.7,909.8,10.3,0.0,50.0
2019-10-21 21:30:00,0.0,2.0,0.0,13.5,909.7,13.4,0.0,50.0
2019-10-21 21:45:00,0.0,0.0,0.0,13.5,909.8,13.4,0.0,50.0
2019-10-21 22:00:00,0.0,0.0,0.0,13.5,909.9,13.6,0.0,50.0
2019-10-21 22:15:00,0.0,0.0,0.0,14.1,910.1,13.0,0.0,50.0
2019-10-21 22:30:00,0.0,2.0,0.0,13.3,910.3,14.7,0.0,50.0
2019-10-21 22:45:00,0.0,1.0,0.0,12.3,910.4,16.9,0.0,50.0
2019-10-21 23:00:00,0.0,0.0,0.0,12.2,910.5,17.4,0.0,50.0
2019-10-21 23:15:00,0.0,1.0,0.0,11.8,910.5,18.4,0.0,50.0
2019-10-21 23:30:00,0.0,0.0,0.0,11.4,910.7,19.2,0.0,50.0
2019-10-21 23:45:00,0.0,0.0,0.0,11.3,910.6,19.1,0.0,50.0
2019-10-22 00:00:00,0.0,1.0,0.0,10.9,910.8,19.9,0.0,50.0
2019-10-22 00:15:00,0.0,1.0,0.0,10.0,910.8,22.3,0.0,50.0
2019-10-22 00:30:00,0.0,0.0,0.0,10.9,910.5,18.0,0.0,50.0
2019-10-22 00:45:00,0.0,2.0,0.0,9.3,910.5,24.0,0.0,50.0
2019-10-22 01:00:00,0.0,0.0,0.0,9.6,910.7,22.7,0.0,50.0
2019-10-22 01:15:00,0.0,1.0,0.0,9.5,910.6,22.6,0.0,50.0
2019-10-22 01:30:00,0.0,0.0,0.0,9.3,910.5,24.3,0.0,50.0
2019-10-22 01:45:00,0.0,0.0,0.0,9.4,910.5,24.1,0.0,50.0
2019-10-22 02:00:00,0.0,0.0,0.0,9.2,910.4,23.3,0.0,50.0
2019-10-22 02:15:00,0.0,1.0,0.0,8.6,910.6,25.6,0.0,50.0
2019-10-22 02:30:00,0.0,0.0,0.0,8.9,910.7,24.8,0.0,50.0
2019-10-22 02:45:00,0.0,1.0,0.0,9.1,910.9,23.5,0.0,50.0
2019-10-22 03:00:00,0.0,0.0,0.0,8.9,911.0,24.4,0.0,50.0
2019-10-22 03:15:00,0.0,0.0,0.0,8.7,911.0,24.8,0.0,50.0
2019-10-22 03:30:00,0.0,0.0,0.0,9.1,910.9,23.7,0.0,50.0
2019-10-22 03:45:00,0.0,0.0,0.0,10.9,910.8,22.1,0.0,50.0
2019-10-22 04:00:00,0.0,1.0,0.0,9.8,910.8,24.6,0.0,50.0
2019-10-22 04:15:00,0.0,1.0,0.0,9.2,910.5,28.0,0.0,50.0
2019-10-22 04:30:00,0.0,1.0,0.0,9.2,910.4,29.1,0.0,50.0
2019-10-22 04:45:00,0.0,0.0,0.0,9.0,910.2,31.5,0.0,50.0
2019-10-22 05:00:00,0.0,0.0,0.0,9.1,910.0,35.0,0.0,50.0
2019-10-22 05:15:00,0.0,0.0,0.0,9.2,910.2,37.5,0.0,50.0
2019-10-22 05:30:00,0.0,0.0,0.0,9.1,910.2,38.8,0.0,50.0
2019-10-22 05:45:00,0.0,0.0,0.0,9.2,909.9,39.7,0.0,50.0
2019-10-22 06:00:00,0.0,0.0,0.0,9.2,910.0,40.9,0.0,50.0
2019-10-22 06:15:00,0.0,1.0,0.0,9.0,910.0,41.7,0.0,50.0
2019-10-22 06:30:00,0.0,0.0,0.0,9.0,910.1,42.6,0.0,50.0
2019-10-22 06:45:00,0.0,1.0,0.0,8.8,910.5,43.5,0.0,50.0
2019-10-22 07:00:00,0.0,0.0,0.0,8.8,910.4,44.0,0.0,50.0
2019-10-22 07:15:00,0.0,0.0,0.0,8.6,910.8,44.4,0.0,50.0
2019-10-22 07:30:00,0.0,0.0,0.0,8.6,910.7,44.3,0.0,50.0
2019-10-22 07:45:00,0.0,0.0,0.0,8.6,911.0,44.5,0.0,50.0
2019-10-22 08:00:00,4.0,0.0,4.0,8.4,911.0,44.0,0.0,50.0
2019-10-22 08:15:00,21.0,0.0,20.0,8.3,911.3,43.3,0.262133,50.0
2019-10-22 08:30:00,18.0,0.0,15.0,8.3,911.3,42.5,0.408933,50.0
2019-10-22 08:45:00,30.0,0.0,30.0,8.3,911.5,42.0,0.784867,50.0
2019-10-22 09:00:00,63.0,0.0,63.0,8.3,911.7,41.6,2.3012,50.0
2019-10-22 09:15:00,80.0,1.0,77.0,8.4,911.4,41.1,3.5358,50.0
2019-10-22 09:30:00,109.0,1.0,93.0,8.4,912.2,40.6,4.3524,50.0
2019-10-22 09:45:00,148.0,23.0,80.0,8.5,912.4,40.1,5.692467,50.0
2019-10-22 10:00:00,287.0,136.0,93.0,8.7,912.6,39.1,12.560466,50.0
2019-10-22 10:15:00,606.0,465.0,120.0,9.1,912.1,38.3,23.467731,50.0
2019-10-22 10:30:00,666.0,423.0,183.0,9.2,912.4,37.6,26.196531,50.0
2019-10-22 10:45:00,664.0,418.0,157.0,9.5,912.0,36.6,28.0756,50.0
2019-10-22 11:00:00,748.0,513.0,140.0,9.5,912.1,36.1,29.523266,50.0
2019-10-22 11:15:00,850.0,517.0,223.0,10.0,912.1,35.2,27.087132,50.0
2019-10-22 11:30:00,950.0,498.0,255.0,10.1,912.2,35.3,27.050667,50.0
2019-10-22 11:45:00,786.0,336.0,231.0,10.3,911.8,34.4,30.933533,50.0
2019-10-22 12:00:00,723.0,271.0,245.0,10.4,912.0,33.8,28.8,50.0
2019-10-22 12:15:00,591.0,188.0,198.0,10.2,912.4,33.7,26.671598,50.0
2019-10-22 12:30:00,797.0,393.0,162.0,10.3,912.4,33.6,28.998598,50.0
2019-10-22 12:45:00,1005.0,623.0,150.0,10.6,912.4,33.2,29.2426,50.0
2019-10-22 13:00:00,706.0,341.0,150.0,11.1,912.3,32.4,29.5374,50.0
2019-10-22 13:15:00,944.0,520.0,255.0,11.4,912.1,32.2,32.363266,50.0
2019-10-22 13:30:00,559.0,137.0,230.0,10.7,912.3,32.8,22.659733,50.0
2019-10-22 13:45:00,1003.0,615.0,160.0,11.0,912.1,33.3,36.53873,50.0
2019-10-22 14:00:00,667.0,282.0,217.0,11.0,911.8,32.8,28.3734,50.0
2019-10-22 14:15:00,299.0,24.0,226.0,10.8,911.7,33.3,23.3284,50.0
2019-10-22 14:30:00,146.0,1.0,146.0,10.4,911.9,35.0,8.198666,50.0
2019-10-22 14:45:00,99.0,1.0,109.0,10.2,911.9,35.7,5.418467,50.0
2019-10-22 15:00:00,115.0,2.0,128.0,9.5,912.1,35.8,5.997133,50.0
2019-10-22 15:15:00,84.0,1.0,79.0,9.4,912.0,35.9,4.374,50.0
2019-10-22 15:30:00,185.0,2.0,184.0,9.1,912.2,35.7,7.143,50.0
2019-10-22 15:45:00,361.0,73.0,209.0,9.6,912.3,34.7,15.336399,50.0
2019-10-22 16:00:00,304.0,23.0,201.0,9.2,912.4,35.1,10.137866,50.0
2019-10-22 16:15:00,353.0,84.0,191.0,8.8,912.3,35.7,12.260466,50.0
2019-10-22 16:30:00,306.0,62.0,178.0,8.3,913.1,38.1,11.787666,50.0
2019-10-22 16:45:00,97.0,3.0,77.0,7.6,913.3,38.6,5.843667,50.0
2019-10-22 17:00:00,161.0,16.0,107.0,7.4,913.8,40.5,4.9756,50.0
2019-10-22 17:15:00,103.0,3.0,76.0,6.8,913.8,43.6,3.9048,50.0
2019-10-22 17:30:00,78.0,1.0,65.0,6.2,914.2,47.9,3.0966,50.0
2019-10-22 17:45:00,49.0,1.0,43.0,5.6,914.4,52.2,2.077667,50.0
2019-10-22 18:00:00,30.0,1.0,27.0,4.9,914.9,54.1,1.019133,50.0
2019-10-22 18:15:00,13.0,1.0,12.0,4.6,915.0,54.1,0.234067,50.0
2019-10-22 18:30:00,6.0,1.0,6.0,4.2,915.2,55.3,0.0,50.0
2019-10-22 18:45:00,0.0,0.0,0.0,4.3,915.6,54.4,0.0,50.0
2019-10-22 19:00:00,0.0,0.0,0.0,3.7,915.9,55.1,0.0,50.0
2019-10-22 19:15:00,0.0,1.0,0.0,3.6,916.0,54.4,0.0,50.0
2019-10-22 19:30:00,0.0,0.0,0.0,3.6,916.5,53.9,0.0,50.0
2019-10-22 19:45:00,0.0,1.0,0.0,3.2,916.9,54.5,0.0,50.0
2019-10-22 20:00:00,0.0,0.0,0.0,3.2,917.8,55.6,0.0,50.0
2019-10-22 20:15:00,0.0,0.0,0.0,2.9,918.0,55.3,0.0,50.0
2019-10-22 20:30:00,0.0,0.0,0.0,2.9,918.2,54.9,0.0,50.0
2019-10-22 20:45:00,0.0,0.0,0.0,2.8,918.2,54.9,0.0,50.0
2019-10-22 21:00:00,0.0,0.0,0.0,2.9,918.7,56.0,0.0,50.0
2019-10-22 21:15:00,0.0,0.0,0.0,2.8,918.4,55.0,0.0,50.0
2019-10-22 21:30:00,0.0,0.0,0.0,2.8,918.8,55.0,0.0,50.0
2019-10-22 21:45:00,0.0,0.0,0.0,2.9,919.0,54.4,0.0,50.0
2019-10-22 22:00:00,0.0,0.0,0.0,2.8,919.0,53.8,0.0,50.0
